Date,Open,High,Low,Close,Change,order,RSI,EMA
"Sep 20, 2016",609.25,609.52,607.94,608.31,-0.15%,,54.5492213,606.5501177
"Sep 21, 2016",603.59,603.59,595.88,597.15,-1.85%,,45.09255915,605.4442215
"Sep 22, 2016",597.28,598.49,596.21,596.3,-0.14%,,44.46034881,604.3684307
"Sep 23, 2016",596.2,603.21,595.79,602.84,1.09%,,50.24094156,604.1886153
"Sep 24, 2016",602.96,604.58,602.04,602.63,-0.03%,,50.06076722,604.0052488
"Sep 25, 2016",602.75,603.38,599.71,600.83,-0.30%,,48.45668444,603.6316901
"Sep 26, 2016",600.81,608.14,600.35,608.04,1.19%,,54.71593229,604.1503148
"Sep 27, 2016",608.02,608.25,604.11,606.17,-0.31%,,52.92091687,604.3879249
"Sep 28, 2016",606.24,606.59,604.61,604.73,-0.24%,,51.51929816,604.428169
"Sep 29, 2016",605.02,606.82,604.85,605.69,0.16%,,52.42395585,604.5766197
"Sep 30, 2016",605.72,609.74,604.14,609.74,0.67%,,56.14214313,605.1840762
"Oct 01, 2016",609.93,615.24,609.93,613.98,0.69%,,59.69364445,606.2188908
"Oct 02, 2016",613.95,614,609.68,610.89,-0.50%,,56.12658383,606.768433
"Oct 03, 2016",610.97,612.57,610.46,612.13,0.20%,,57.231066,607.3992056
"Oct 04, 2016",612.05,612.05,609.48,610.2,-0.32%,,54.91388614,607.7287108
"Oct 05, 2016",610.22,613.81,609.62,612.51,0.38%,,57.15011831,608.2912154
"Oct 06, 2016",612.47,613.82,611.47,613.02,0.08%,,57.64954875,608.847543
"Oct 07, 2016",612.61,617.91,611.82,617.12,0.67%,,61.53132886,609.8207733
"Oct 08, 2016",617.34,619.85,617.34,619.11,0.32%,,63.29010256,610.9136235
"Oct 09, 2016",619.17,619.2,616.61,616.75,-0.38%,,59.79840979,611.600256
"Oct 10, 2016",616.82,621.32,616.2,618.99,0.36%,,61.94445501,612.4696377
"Oct 11, 2016",619.24,642.08,618.5,641.07,3.50%,,75.70930152,615.8343862
"Oct 12, 2016",640.87,641.34,635.97,636.19,-0.76%,,69.7080504,618.2291643
"Oct 13, 2016",636.03,638.83,635.03,636.79,0.09%,,70.02268136,620.412792
"Oct 14, 2016",637.01,641.28,637.01,640.38,0.56%,,71.90312423,622.7618753
"Oct 15, 2016",640.31,642.1,637.39,638.65,-0.27%,,69.63619112,624.6310664
"Oct 16, 2016",639.08,642.9,638.9,641.63,0.47%,,71.31390253,626.630941
"Oct 17, 2016",641.82,642.33,638.66,639.19,-0.38%,,68.00081163,628.1084773
"Oct 18, 2016",639.41,640.74,636,637.96,-0.19%,,66.32796626,629.26748
"Oct 19, 2016",638.13,638.87,628.01,630.52,-1.17%,,57.16703041,629.4148353
"Oct 20, 2016",630.66,631.92,628.26,630.86,0.05%,,57.45621156,629.5848547
"Oct 21, 2016",630.83,634.09,630.69,632.83,0.31%,,59.17601643,629.9666365
"Oct 22, 2016",633.14,658.2,632.85,657.29,3.79%,,73.49999965,633.1811498
"Oct 23, 2016",657.62,661.13,653.89,657.07,-0.03%,,73.25104905,635.9916028
"Oct 24, 2016",657.16,657.25,652.6,653.76,-0.51%,,69.44015792,638.0820025
"Oct 25, 2016",654,664.42,653.7,657.59,0.58%,,71.30069985,640.377061
"Oct 26, 2016",657.68,679.73,657.68,678.3,3.10%,,78.81237303,644.8385832
"Oct 27, 2016",678.21,688.59,678.04,688.31,1.46%,,81.3528564,649.9528676
"Oct 28, 2016",688,690.44,684.16,689.65,0.19%,,81.66971009,654.6231184
"Oct 29, 2016",690.29,720.4,690.05,714.48,3.54%,,86.31128805,661.6651045
"Oct 30, 2016",714.12,714.12,696.48,701.86,-1.78%,,75.80474115,666.3939157
"Oct 31, 2016",702.64,709.29,691.68,700.97,-0.13%,,75.1103447,670.4616904
"Nov 01, 2016",701.34,736.45,701.34,729.79,4.03%,,81.13630794,677.4414915
"Nov 02, 2016",730.07,740.83,722.35,740.83,1.50%,,82.84927804,684.8989631
"Nov 03, 2016",742.35,745.77,678.16,688.7,-7.30%,,56.67734019,685.3461439
"Nov 04, 2016",689.12,706.93,685.56,703.24,2.09%,,60.43185804,687.4513034
"Nov 05, 2016",703.52,707.51,697.74,703.42,0.03%,,60.47752226,689.3299736
"Nov 06, 2016",703.81,714.26,699.56,711.52,1.14%,,62.57085129,691.940565
"Nov 07, 2016",710.74,710.74,699.9,703.13,-1.19%,,59.08027248,693.2569691
"Nov 08, 2016",703.09,712.99,702.39,709.85,0.95%,,60.95889482,695.2090904
"Nov 09, 2016",709.83,740.05,708.61,723.27,1.87%,,64.46724958,698.5103739
"Nov 10, 2016",722.84,723.02,711.21,715.53,-1.08%,,61.05920199,700.5126828
"Nov 11, 2016",715.55,718.32,714.41,716.41,0.12%,,61.30963738,702.3829554
"Nov 12, 2016",716.75,717.15,704.03,705.05,-1.60%,,56.27799448,702.6967254
"Nov 13, 2016",705.2,705.26,687.32,702.03,-0.43%,,54.98604119,702.6182871
"Nov 14, 2016",702,706.28,699.81,705.02,0.43%,,56.06152072,702.9008416
"Nov 15, 2016",705.79,715.72,705.26,711.62,0.93%,,58.42290421,703.9266249
"Nov 16, 2016",711.17,747.62,709.04,744.2,4.48%,,67.6619506,708.664669
"Nov 17, 2016",744.88,755.64,739.51,740.98,-0.43%,,66.0986058,712.4664727
"Nov 18, 2016",740.71,752.88,736.89,751.59,1.42%,,68.66751796,717.0692406
"Nov 19, 2016",751.83,756.24,744.47,751.62,0.00%,,68.67474593,721.1340358
"Nov 20, 2016",751.88,755.48,717.94,731.03,-2.78%,,58.67094759,722.2982669
"Nov 21, 2016",731.26,741.72,730.51,739.25,1.12%,,61.10675106,724.2925884
"Nov 22, 2016",739.64,753.87,736.53,751.35,1.62%,,64.43004215,727.4758133
"Nov 23, 2016",751.74,752.25,738.92,744.59,-0.90%,,61.27970638,729.4892471
"Nov 24, 2016",744.62,746.83,733.49,740.29,-0.58%,,59.29368767,730.7599239
"Nov 25, 2016",740.44,741.65,734.59,741.65,0.18%,,59.73813033,732.0411093
"Nov 26, 2016",741.51,742.21,729.63,735.38,-0.85%,,56.66633408,732.43392
"Nov 27, 2016",735.44,739.02,731.09,732.03,-0.46%,,55.03792038,732.3864
"Nov 28, 2016",732.48,738.01,732.48,735.81,0.52%,,56.55500922,732.7891764
"Nov 29, 2016",736.33,737.47,734.56,735.6,-0.03%,,56.44107032,733.1198616
"Nov 30, 2016",736.28,747.93,736.26,745.69,1.36%,,60.5532214,734.5987014
"Dec 01, 2016",746.05,758.27,746.05,756.77,1.47%,,64.51483381,737.2070895
"Dec 02, 2016",757.54,781.3,757.54,777.94,2.76%,,70.59189097,741.9991966
"Dec 03, 2016",778.25,778.25,764.86,771.15,-0.88%,,66.64935188,745.4287029
"Dec 04, 2016",771.64,773.87,768.16,773.87,0.35%,,67.43399027,748.7747378
"Dec 05, 2016",773.39,773.47,751.71,758.7,-1.98%,,59.08483289,749.9424157
"Dec 06, 2016",758.72,765.62,758.72,764.22,0.72%,,60.97809372,751.6221315
"Dec 07, 2016",764.21,771.54,759.75,768.13,0.51%,,62.30852255,753.5642337
"Dec 08, 2016",768.08,774.7,765.95,770.81,0.35%,,63.23380551,755.5931474
"Dec 09, 2016",769.94,774.53,769.65,772.79,0.26%,,63.93816489,757.6163065
"Dec 10, 2016",773.02,777.09,772.91,774.65,0.24%,,64.62379411,759.6202705
"Dec 11, 2016",774.75,774.8,765.41,769.73,-0.64%,,61.30359392,760.8096504
"Dec 12, 2016",770.04,781.92,770.04,780.09,1.34%,,65.34153917,763.0779268
"Dec 13, 2016",780.65,788.46,777.96,780.56,0.06%,,65.51733694,765.1346413
"Dec 14, 2016",780,782.03,776.84,781.48,0.12%,,65.88214172,767.0576247
"Dec 15, 2016",780.07,781.43,777.8,778.09,-0.43%,,63.22775593,768.3555512
"Dec 16, 2016",778.96,785.03,778.96,784.91,0.87%,,66.17991897,770.3031334
"Dec 17, 2016",785.17,792.51,784.86,790.83,0.75%,,68.54087986,772.7180589
"Dec 18, 2016",791.01,794.74,788.03,790.53,-0.04%,,68.28074615,774.8135814
"Dec 19, 2016",790.69,793.61,790.32,792.71,0.28%,,69.19565711,776.9190424
"Dec 20, 2016",792.25,801.34,791.5,800.88,1.03%,,72.40778404,779.7379786
"Dec 21, 2016",800.64,834.28,799.4,834.28,4.09%,,81.08932575,786.154687
"Dec 22, 2016",834.18,875.78,834.15,864.54,3.56%,,85.53107222,795.3764885
"Dec 23, 2016",864.89,925.12,864.68,921.98,6.43%,,90.22468825,810.2710193
"Dec 24, 2016",922.18,923.48,886.34,898.82,-2.54%,,79.08497529,820.6885464
"Dec 25, 2016",899.65,899.65,862.42,896.18,-0.29%,,77.90422067,829.5698939
"Dec 26, 2016",896.9,913.18,896.9,907.61,1.27%,,79.34227455,838.7510829
"Dec 27, 2016",908.35,940.05,904.25,933.2,2.78%,,82.144185,849.8627202
"Dec 28, 2016",934.83,975.92,934.83,975.92,4.48%,,85.64468523,864.6929884
"Dec 29, 2016",975.13,979.4,954.5,973.5,-0.25%,,84.63250826,877.4938133
"Dec 30, 2016",972.53,972.53,934.83,961.24,-1.27%,,79.50606583,887.3463058
"Dec 31, 2016",960.63,963.74,947.24,963.74,0.26%,,79.77509513,896.3337993
"Jan 01, 2017",963.66,1003.08,958.7,998.33,3.53%,,83.08389088,908.3333523
"Jan 02, 2017",998.62,1031.39,996.7,1021.75,2.32%,,84.88675208,921.6764873
"Jan 03, 2017",1021.6,1044.08,1021.6,1043.84,2.14%,,86.36304558,936.0486653
"Jan 04, 2017",1044.4,1159.42,1044.4,1154.73,10.10%,,91.07573424,961.7758811
"Jan 05, 2017",1156.73,1191.1,910.42,1013.38,-13.06%,,61.77162616,967.8469539
"Jan 06, 2017",1014.24,1046.81,883.94,902.2,-11.62%,,48.54172566,960.1237829
"Jan 07, 2017",903.49,908.59,823.56,908.59,0.71%,,49.21495381,954.0609849
"Jan 08, 2017",908.17,942.72,887.25,911.2,0.29%,,49.50554009,949.0185161
"Jan 09, 2017",913.24,913.69,879.81,902.83,-0.92%,,48.54621832,943.584573
"Jan 10, 2017",902.44,914.87,901.06,907.68,0.54%,,49.16098258,939.3605056
"Jan 11, 2017",908.12,919.45,762.76,777.76,-15.45%,,36.55974015,920.3486814
"Jan 12, 2017",775.18,826.25,755.76,804.83,3.42%,,40.01012619,906.7582483
"Jan 13, 2017",803.74,829,780,823.98,2.35%,,42.39691337,897.0196309
"Jan 14, 2017",825.14,835.09,812.46,818.41,-0.68%,,41.87504362,887.771439
"Jan 15, 2017",818.14,823.31,812.87,821.8,0.41%,,42.34023317,880.0100932
"Jan 16, 2017",821.78,834.53,820.27,831.53,1.18%,,43.73218806,874.3065528
"Jan 17, 2017",830.95,910.56,830.8,907.94,8.79%,,53.27221348,878.263429
"Jan 18, 2017",909.37,917.5,858.3,886.62,-2.38%,,50.68976613,879.246555
"Jan 19, 2017",888.34,904.61,884.34,899.07,1.39%,,52.1485556,881.578725
"Jan 20, 2017",898.17,899.4,887.01,895.03,-0.45%,,51.61494102,883.1612279
"Jan 21, 2017",895.55,927.37,895.53,921.79,2.95%,,54.90640914,887.7057894
"Jan 22, 2017",922.21,937.52,897.56,924.67,0.31%,,55.25916443,892.05452
"Jan 23, 2017",925.5,928.27,916.74,921.01,-0.40%,,54.6738201,895.4610471
"Jan 24, 2017",910.68,924.14,892.29,892.69,-3.12%,,50.23929159,895.1350415
"Jan 25, 2017",891.92,903.25,891.69,901.54,0.99%,,51.56148076,895.8885661
"Jan 26, 2017",902.39,919.33,902.22,917.59,1.76%,,53.95117347,898.4416759
"Jan 27, 2017",918.36,923.22,915.85,919.75,0.24%,,54.27809155,900.9485376
"Jan 28, 2017",919.81,923.91,919.81,921.59,0.20%,,54.57394332,903.3769449
"Jan 29, 2017",922.07,923.42,919.15,919.5,-0.23%,,54.14537082,905.2737749
"Jan 30, 2017",920.15,923.05,919.47,920.38,0.10%,,54.30807529,907.0509779
"Jan 31, 2017",920.96,972.02,920.96,970.4,5.29%,,62.46148229,914.503804
"Feb 01, 2017",970.94,989.11,970.74,989.02,1.90%,,64.9675395,923.2704153
"Feb 02, 2017",990,1013.52,983.22,1011.8,2.28%,,67.79978779,933.6856606
"Feb 03, 2017",1011.46,1033.87,1008.79,1029.91,1.77%,,69.88429379,945.0061711
"Feb 04, 2017",1031.33,1045.9,1015.16,1042.9,1.25%,,71.31853164,956.5230921
"Feb 05, 2017",1043.52,1043.63,1022.37,1027.34,-1.50%,,67.19069603,964.8544931
"Feb 06, 2017",1028.4,1044.64,1028.16,1038.15,1.05%,,68.5524769,973.4774939
"Feb 07, 2017",1040.14,1061.93,1040.14,1061.35,2.21%,,71.30518763,983.8154358
"Feb 08, 2017",1062.32,1078.97,1037.49,1063.07,0.16%,,71.5043366,993.1395022
"Feb 09, 2017",1064.7,1088.99,953.34,994.38,-6.68%,,55.06745526,993.2854431
"Feb 10, 2017",995.63,998.9,946.69,988.67,-0.58%,,53.9570976,992.7424498
"Feb 11, 2017",988.9,1009.29,982.83,1004.45,1.58%,,56.56370845,994.1198086
"Feb 12, 2017",1003.52,1004.76,996.92,999.18,-0.53%,,55.4349896,994.7151253
"Feb 13, 2017",998.88,1002.1,976,990.64,-0.86%,,53.5694809,994.2356988
"Feb 14, 2017",991.74,1011.51,986.47,1004.55,1.39%,,56.15747235,995.449146
"Feb 15, 2017",1006.21,1008.84,1001.58,1007.48,0.29%,,56.70489562,996.8645406
"Feb 16, 2017",1007.65,1033.37,1007.65,1027.44,1.96%,,60.33801542,1000.461653
"Feb 17, 2017",1026.12,1053.17,1025.64,1046.21,1.81%,,63.44458487,1005.843812
"Feb 18, 2017",1049.21,1061.1,1046.96,1054.42,0.78%,,64.74531451,1011.558658
"Feb 19, 2017",1054.76,1056.81,1043.46,1047.87,-0.62%,,62.82466412,1015.83058
"Feb 20, 2017",1048.69,1080.49,1041.69,1079.98,3.02%,,67.85840732,1023.377571
"Feb 21, 2017",1079.28,1117.25,1076.93,1115.3,3.22%,,72.30125409,1034.191974
"Feb 22, 2017",1114.8,1125.39,1100.55,1117.44,0.19%,,72.54884366,1043.98586
"Feb 23, 2017",1117.27,1176.62,1116.96,1166.72,4.32%,,77.52987559,1058.42517
"Feb 24, 2017",1172.71,1200.39,1131.96,1173.68,0.59%,,78.13335717,1071.984562
"Feb 25, 2017",1170.41,1174.85,1124.59,1143.84,-2.58%,,69.51346663,1080.438143
"Feb 26, 2017",1144.27,1167.47,1130.2,1165.2,1.85%,,71.9029961,1090.410126
"Feb 27, 2017",1163.78,1181.98,1163.38,1179.97,1.26%,,73.45249742,1100.946582
"Feb 28, 2017",1180.72,1193.25,1171.82,1179.97,0.00%,,73.45249742,1110.243455
"Mar 01, 2017",1180.04,1222.5,1179.69,1222.5,3.54%,,77.58132006,1123.450107
"Mar 02, 2017",1224.68,1262.13,1215.62,1251.01,2.31%,,79.84432931,1138.457153
"Mar 03, 2017",1250.71,1280.31,1250.71,1274.99,1.90%,,81.53287289,1154.519841
"Mar 04, 2017",1277.43,1279.4,1230.51,1255.15,-1.57%,,75.86969103,1166.358683
"Mar 05, 2017",1254.29,1267.29,1238.06,1267.12,0.95%,,76.91166655,1178.212956
"Mar 06, 2017",1267.47,1276,1264.6,1272.83,0.45%,,77.4127213,1189.344373
"Mar 07, 2017",1273.21,1275.55,1204.8,1223.54,-3.95%,,64.41699756,1193.367388
"Mar 08, 2017",1223.23,1232.16,1148.08,1150,-6.20%,,50.73262323,1188.265342
"Mar 09, 2017",1150.35,1197.46,1141.23,1188.49,3.29%,,56.00099367,1188.291772
"Mar 10, 2017",1189.36,1270.47,1077.25,1116.72,-6.23%,,46.10152519,1179.871564
"Mar 11, 2017",1116.32,1193.83,1116.32,1175.83,5.16%,,53.40687011,1179.396086
"Mar 12, 2017",1176.62,1226.98,1175.36,1221.38,3.80%,,58.11779221,1184.33537
"Mar 13, 2017",1221.78,1237.37,1217.03,1231.92,0.86%,,59.14709672,1189.933562
"Mar 14, 2017",1232.16,1244.81,1220.72,1240,0.65%,,59.95949553,1195.823731
"Mar 15, 2017",1240.16,1251.61,1239.75,1249.61,0.77%,,60.95402876,1202.151527
"Mar 16, 2017",1251.33,1257.98,1152.44,1187.81,-5.07%,,52.00783496,1200.464289
"Mar 17, 2017",1180.16,1180.16,1099.57,1100.23,-7.66%,,42.49025788,1188.672019
"Mar 18, 2017",1099.69,1114.07,957.65,973.82,-12.20%,,33.08029052,1163.395311
"Mar 19, 2017",976.73,1069.91,976.73,1036.74,6.26%,,40.181411,1148.494686
"Mar 20, 2017",1037.24,1063.03,1036.68,1054.23,1.67%,,42.02308893,1137.404723
"Mar 21, 2017",1055.36,1122.43,1055.36,1120.54,6.10%,,48.49722804,1135.420638
"Mar 22, 2017",1120.65,1120.65,1014.21,1049.14,-6.58%,,42.93734101,1125.269975
"Mar 23, 2017",1050.05,1058.01,1028.93,1038.59,-1.01%,,42.16808333,1115.072331
"Mar 24, 2017",1038.45,1040.47,934.36,937.52,-10.24%,,35.58974682,1094.183821
"Mar 25, 2017",936.54,975.76,903.71,972.78,3.69%,,39.15586453,1079.901019
"Mar 26, 2017",974.01,1007.96,954.19,966.73,-0.62%,,38.75933573,1066.586781
"Mar 27, 2017",972.05,1046.4,971.98,1045.77,7.86%,,46.39673368,1064.137748
"Mar 28, 2017",1044.58,1064.65,1027.73,1047.15,0.13%,,46.52213336,1062.13919
"Mar 29, 2017",1046.08,1055.13,1015.88,1039.97,-0.69%,,45.92021288,1059.53105
"Mar 30, 2017",1042.21,1049.29,1020.04,1026.43,-1.31%,,44.74450849,1055.636808
"Mar 31, 2017",1026.64,1074.92,1026.64,1071.79,4.32%,,49.41689537,1057.537184
"Apr 01, 2017",1071.71,1091.72,1061.09,1080.5,0.81%,,50.28619629,1060.238692
"Apr 02, 2017",1080.61,1107.59,1075.45,1102.17,1.99%,,52.47454427,1065.171787
"Apr 03, 2017",1102.95,1151.74,1102.95,1143.81,3.71%,,56.44226563,1074.423341
"Apr 04, 2017",1145.52,1156.44,1120.52,1133.25,-0.93%,,55.18401813,1081.344125
"Apr 05, 2017",1134.14,1135.09,1113.63,1124.78,-0.75%,,54.14147061,1086.454228
"Apr 06, 2017",1125.81,1188.37,1125.81,1182.68,5.02%,,59.74070382,1097.774907
"Apr 07, 2017",1178.94,1186.58,1163.39,1176.9,-0.49%,,58.96668925,1107.083741
"Apr 08, 2017",1172.65,1184.98,1162.58,1175.95,-0.08%,,58.83177086,1115.185654
"Apr 09, 2017",1176.57,1197.21,1171.86,1187.87,1.01%,,60.0664102,1123.736754
"Apr 10, 2017",1187.3,1190.34,1179.04,1187.13,-0.06%,,59.94621701,1131.194783
"Apr 11, 2017",1187.46,1208.07,1187.46,1205.01,1.49%,,61.92851298,1139.878926
"Apr 12, 2017",1204.81,1207.14,1196.76,1200.37,-0.39%,,61.08365229,1146.995523
"Apr 13, 2017",1201.02,1205.89,1156.44,1169.28,-2.62%,,55.60933946,1149.617226
"Apr 14, 2017",1170.33,1190.8,1159.79,1167.54,-0.15%,,55.31057701,1151.725788
"Apr 15, 2017",1167.3,1188,1164.96,1172.52,0.43%,,56.03854966,1154.172166
"Apr 16, 2017",1172.61,1187.22,1172.61,1182.94,0.88%,,57.59505248,1157.556617
"Apr 17, 2017",1183.25,1194.9,1172.65,1193.91,0.92%,,59.23158745,1161.833485
"Apr 18, 2017",1193.77,1217.57,1193.77,1211.67,1.48%,,61.80182017,1167.696605
"Apr 19, 2017",1212.13,1215.51,1205.08,1210.29,-0.11%,,61.47749131,1172.707592
"Apr 20, 2017",1211.08,1240.79,1208.41,1229.08,1.54%,,64.23004087,1179.33964
"Apr 21, 2017",1229.42,1235.94,1215.56,1222.05,-0.57%,,62.43263772,1184.364389
"Apr 22, 2017",1222.71,1235.56,1208.47,1231.71,0.79%,,63.92647194,1189.93446
"Apr 23, 2017",1231.92,1232.2,1203.94,1207.21,-2.01%,,57.66368375,1191.966877
"Apr 24, 2017",1209.63,1250.94,1209.63,1250.15,3.50%,,64.27053,1198.81195
"Apr 25, 2017",1250.45,1267.58,1249.97,1265.49,1.22%,,66.29417399,1206.656427
"Apr 26, 2017",1265.99,1294.83,1265.93,1281.08,1.22%,,68.26159828,1215.412141
"Apr 27, 2017",1281.88,1319.7,1281.3,1317.73,2.82%,,72.34792697,1227.449536
"Apr 28, 2017",1317.74,1331.28,1292.37,1316.48,-0.09%,,72.00740423,1237.923709
"Apr 29, 2017",1317.84,1327.2,1315.21,1321.79,0.40%,,72.59744268,1247.790331
"Apr 30, 2017",1321.87,1347.91,1314.92,1347.89,1.96%,,75.34799583,1259.566763
"May 01, 2017",1348.3,1434.32,1348.3,1421.6,5.32%,,81.1136396,1278.629496
"May 02, 2017",1421.03,1473.9,1415.69,1452.82,2.17%,,82.93423146,1299.122497
"May 03, 2017",1453.78,1492.77,1447.49,1490.09,2.53%,,84.81598262,1321.589262
"May 04, 2017",1490.72,1608.91,1490.72,1537.67,3.14%,,86.8147987,1347.010525
"May 05, 2017",1540.87,1618.03,1530.31,1555.45,1.15%,,87.47815443,1371.532816
"May 06, 2017",1556.81,1578.8,1542.5,1578.8,1.49%,,88.30994875,1395.917191
"May 07, 2017",1579.47,1596.72,1559.76,1596.71,1.13%,,88.91802516,1419.539874
"May 08, 2017",1596.92,1723.35,1596.92,1723.35,7.63%,,92.0621751,1455.282242
"May 09, 2017",1723.89,1833.49,1716.3,1755.36,1.84%,,92.63126209,1490.585508
"May 10, 2017",1756.52,1788.44,1719.1,1787.13,1.79%,,93.15573177,1525.473095
"May 11, 2017",1780.37,1873.93,1755.35,1848.57,3.38%,,94.03930554,1563.484496
"May 12, 2017",1845.76,1856.15,1694.01,1724.24,-6.96%,,73.39160893,1582.396908
"May 13, 2017",1723.12,1812.99,1651.08,1804.91,4.57%,,76.93088145,1608.574919
"May 14, 2017",1800.86,1831.42,1776.62,1808.91,0.22%,,77.09358057,1632.143752
"May 15, 2017",1808.44,1812.8,1708.54,1738.43,-3.97%,,67.99411053,1644.648016
"May 16, 2017",1741.7,1785.94,1686.54,1734.45,-0.23%,,67.50953126,1655.212956
"May 17, 2017",1726.73,1864.05,1661.91,1839.09,5.86%,,72.96486603,1676.845549
"May 18, 2017",1818.7,1904.48,1807.12,1888.65,2.66%,,75.09754662,1701.76372
"May 19, 2017",1897.37,2004.52,1890.25,1987.71,5.11%,,78.71229336,1735.404459
"May 20, 2017",1984.24,2084.73,1974.92,2084.73,4.77%,,81.53876211,1776.501581
"May 21, 2017",2067.03,2119.08,2037.5,2041.2,-2.11%,,76.62304589,1807.642572
"May 22, 2017",2043.19,2303.9,2017.87,2173.4,6.28%,,80.47322315,1850.672857
"May 23, 2017",2191.56,2320.82,2178.5,2320.42,6.55%,,83.69034321,1905.937227
"May 24, 2017",2321.37,2523.72,2321.37,2443.64,5.17%,,85.80170378,1969.196377
"May 25, 2017",2446.24,2763.71,2285.3,2304.98,-5.84%,,74.16635988,2008.700332
"May 26, 2017",2320.89,2573.79,2071.99,2202.42,-4.55%,,66.93608032,2031.490882
"May 27, 2017",2196.27,2260.2,1855.83,2038.87,-7.72%,,57.3367977,2032.359013
"May 28, 2017",2054.08,2267.34,2054.08,2155.8,5.58%,,61.57913965,2046.881482
"May 29, 2017",2159.43,2307.05,2107.17,2255.61,4.53%,,64.79698298,2071.437778
"May 30, 2017",2255.36,2301.96,2124.57,2175.47,-3.62%,,60.42128129,2083.676863
"May 31, 2017",2187.19,2311.08,2145.57,2286.41,4.97%,,64.04137267,2107.527821
"Jun 01, 2017",2288.33,2448.39,2288.33,2407.88,5.18%,,67.54199442,2142.863371
"Jun 02, 2017",2404.03,2488.55,2373.32,2488.55,3.30%,,69.65480118,2183.532386
"Jun 03, 2017",2493.72,2581.91,2423.57,2515.35,1.07%,,70.34541804,2222.569753
"Jun 04, 2017",2547.79,2585.89,2452.54,2511.81,-0.14%,,70.1184146,2256.598017
"Jun 05, 2017",2512.4,2686.81,2510.22,2686.81,6.74%,,74.49935416,2307.211191
"Jun 06, 2017",2690.84,2999.91,2690.84,2863.2,6.36%,,78.0004084,2372.62164
"Jun 07, 2017",2869.38,2869.38,2700.56,2732.16,-4.68%,,70.28074085,2414.92027
"Jun 08, 2017",2720.49,2815.3,2670.95,2805.62,2.65%,,71.95633274,2460.884944
"Jun 09, 2017",2807.44,2901.71,2795.62,2823.81,0.65%,,72.37171755,2503.58201
"Jun 10, 2017",2828.14,2950.99,2746.55,2947.71,4.29%,,75.07939925,2555.832361
"Jun 11, 2017",2942.41,2996.6,2840.53,2958.11,0.35%,,75.29823507,2603.159142
"Jun 12, 2017",2953.22,2997.26,2518.56,2659.63,-10.64%,,59.22417711,2609.802773
"Jun 13, 2017",2680.91,2789.04,2650.38,2717.02,2.13%,,60.95027105,2622.416564
"Jun 14, 2017",2716.88,2786.83,2412.94,2506.37,-8.07%,,52.21344024,2608.764027
"Jun 15, 2017",2499.58,2534.71,2212.96,2464.58,-1.68%,,50.66192667,2591.8012
"Jun 16, 2017",2469.57,2539.92,2385.15,2518.56,2.17%,,52.62036617,2583.184589
"Jun 17, 2017",2514.01,2685.19,2484.96,2655.88,5.31%,,57.2673716,2591.73699
"Jun 18, 2017",2655.35,2662.1,2516.33,2548.29,-4.14%,,52.89033113,2586.625579
"Jun 19, 2017",2549.03,2662.85,2549.03,2589.6,1.61%,,54.33357041,2586.975511
"Jun 20, 2017",2591.26,2763.45,2589.82,2721.79,4.98%,,58.69436547,2602.836039
"Jun 21, 2017",2709.43,2772.01,2660.4,2689.1,-1.21%,,57.23870718,2612.984741
"Jun 22, 2017",2691.03,2723.74,2642.36,2705.41,0.60%,,57.8010337,2623.858301
"Jun 23, 2017",2707.34,2765.17,2706.37,2744.91,1.45%,,59.20036899,2638.099677
"Jun 24, 2017",2738.52,2757.94,2583.19,2608.72,-5.09%,,52.71031388,2634.643244
"Jun 25, 2017",2607.25,2682.26,2552.12,2589.41,-0.74%,,51.84249007,2629.321686
"Jun 26, 2017",2590.57,2615.25,2376.29,2478.45,-4.38%,,47.04896612,2611.572076
"Jun 27, 2017",2478.45,2552.45,2332.99,2552.45,2.94%,,50.34635478,2604.616538
"Jun 28, 2017",2553.03,2603.98,2484.42,2574.79,0.87%,,51.33167685,2601.107533
"Jun 29, 2017",2567.56,2588.83,2510.48,2539.32,-1.39%,,49.64712688,2593.838412
"Jun 30, 2017",2539.24,2559.25,2478.43,2480.84,-2.33%,,46.91357195,2580.544481
"Jul 01, 2017",2492.6,2515.27,2419.23,2434.55,-1.88%,,44.8103897,2563.36866
"Jul 02, 2017",2436.4,2514.28,2394.84,2506.47,2.91%,,48.66135817,2556.6747
"Jul 03, 2017",2498.56,2595,2480.47,2564.06,2.27%,,51.57517836,2557.543559
"Jul 04, 2017",2561,2631.59,2559.35,2601.64,1.46%,,53.43253519,2562.731375
"Jul 05, 2017",2602.87,2622.65,2538.55,2601.99,0.01%,,53.45044285,2567.350037
"Jul 06, 2017",2608.1,2616.72,2581.69,2608.56,0.25%,,53.80952241,2572.198268
"Jul 07, 2017",2608.59,2916.14,2498.87,2518.66,-3.51%,,48.31720139,2565.899648
"Jul 08, 2017",2520.27,2571.34,2492.31,2571.34,2.07%,,51.4447477,2566.53969
"Jul 09, 2017",2572.61,2635.49,2517.59,2518.44,-2.08%,,48.28491707,2560.880903
"Jul 10, 2017",2525.25,2537.16,2321.13,2372.56,-5.97%,,40.83603502,2538.725502
"Jul 11, 2017",2385.89,2413.47,2296.81,2337.79,-1.48%,,39.28060184,2515.086031
"Jul 12, 2017",2332.77,2423.71,2275.14,2398.84,2.58%,,43.36000528,2501.410028
