"","Date","Open","High","Low","Close","Volume","Change","Order","RSI","EMA","S.P500"
"1346",2016-04-06,1190,1210,1062.5,1065,34536400,-11.93467576,"buy",32.92376046,1267.115492,2066.659912
"1347",2016-04-07,1112.5,1287.5,1092.5,1240,38931100,15.21365805,"sell",42.14025945,1263.925434,2041.910034
"1348",2016-04-08,1152.5,1225,1112.5,1177.5,38933000,-5.171783271,"buy",40.02503876,1253.757736,2047.599976
"1349",2016-04-11,1142.5,1215,1122.5,1215,30947600,3.135052988,"sell",41.90913153,1249.198003,2041.98999
"1350",2016-04-12,1212.5,1270,1120,1137.5,49379400,-6.591120495,"sell",39.17042375,1236.057061,2061.719971
"1351",2016-04-13,1092.5,1100,1037.5,1040,44165300,-8.961215869,"hold",35.98446815,1212.991525,2082.419922
"1352",2016-04-14,1037.5,1065,1005,1032.5,35817700,-0.72376673,"sell",35.74363212,1191.757228,2082.780029
"1353",2016-04-15,1030,1045,997.5,997.5,38113000,-3.448617607,"sell",34.58049985,1168.903436,2080.72998
"1354",2016-04-18,1027.5,1027.5,875,875,50080100,-13.10282624,"hold",30.80244435,1134.326561,2094.340088
"1355",2016-04-19,870,932.5,842.5,887.5,38918400,1.418463499,"hold",31.62336914,1105.288142,2100.800049
"1356",2016-04-20,877.5,912.5,855,895,40518300,0.841519693,"buy",32.14353255,1080.548361,2102.399902
"1357",2016-04-21,912.5,957.5,900,930,38883500,3.836086787,"sell",34.64226945,1062.836789,2091.47998
"1358",2016-04-22,950,960,880,885,36818500,-4.959694114,"buy",32.96165739,1041.914814,2091.580078
"1359",2016-04-25,912.5,942.5,897.5,902.5,30583900,1.95810452,"sell",34.29658977,1025.513071,2087.790039
"1360",2016-04-26,887.5,897.5,860,867.5,24966300,-3.955317839,"sell",32.88612145,1006.923298,2091.699951
"1361",2016-04-27,895,900,800,807.5,43977400,-7.167245672,"buy",30.56546281,983.4617335,2095.149902
"1362",2016-04-28,835,912.5,787.5,905,47113100,11.39918886,"buy",38.19753474,974.2309413,2075.810059
"1363",2016-04-29,920,1037.5,897.5,957.5,74734700,5.639077735,"sell",41.90073276,972.2625953,2065.300049
"1364",2016-05-02,925,942.5,832.5,850,37788800,-11.90893716,"buy",37.010496,957.8787605,2081.429932
"1365",2016-05-03,895,955,887.5,917.5,42152300,7.641623044,"buy",41.61801482,953.1283181,2063.370117
"1366",2016-05-04,962.5,977.5,927.5,942.5,39223600,2.688333939,"hold",43.2730576,951.8779277,2051.120117
"1367",2016-05-05,905,967.5,897.5,937.5,29971200,-0.531916148,"sell",43.01044295,950.1864068,2050.629883
"1368",2016-05-06,947.5,950,852.5,862.5,39473200,-8.338160894,"sell",39.17040608,939.870359,2057.139893
"1369",2016-05-09,845,850,787.5,820,30634500,-5.053080865,"sell",37.14649393,925.7679638,2058.689941
"1370",2016-05-10,782.5,785,740,742.5,39678600,-9.928146958,"buy",33.72451914,904.2070269,2084.389893
"1371",2016-05-11,750,800,720,787.5,166700,5.884050002,"sell",37.33432773,890.4767884,2064.459961
"1372",2016-05-12,767.5,830,742.5,765,175400,-2.898753687,"buy",36.27057565,875.7148133,2064.110107
"1373",2016-05-13,765,830,737.5,817.5,46704500,6.637506894,"sell",40.52854124,868.8660117,2046.609985
"1374",2016-05-16,805,805,730,747.5,32925400,-8.951659751,"buy",36.98072593,854.5876574,2066.659912
"1375",2016-05-17,755,827.5,750,807.5,36024600,7.720874983,"hold",41.69227804,849.047933,2047.209961
"1376",2016-05-18,812.5,837.5,755,802.5,60164800,-0.621120009,"hold",41.4144056,843.5717056,2047.630005
"1377",2016-05-19,830,890,805,807.5,52215300,0.621120009,"sell",41.83190836,839.3279755,2040.040039
"1378",2016-05-20,777.5,782.5,752.5,755,53434100,-6.722530585,"hold",38.71235725,829.4070372,2052.320068
"1379",2016-05-23,755,767.5,735,757.5,43955100,0.330578813,"sell",38.9458455,820.9473858,2048.040039
"1380",2016-05-24,730,740,677.5,690,60865200,-9.333193979,"sell",35.06187675,805.541811,2076.060059
"1381",2016-05-25,665,677.5,637.5,665,45916100,-3.690455694,"sell",33.72056315,789.0074803,2090.540039
"1382",2016-05-26,662.5,665,642.5,647.5,42535900,-2.666824708,"sell",32.77535957,772.3595414,2090.100098
"1383",2016-05-27,642.5,645,610,610,42035500,-5.965983641,"hold",30.78406974,753.2584189,2099.060059
"1384",2016-05-31,597.5,645,590,605,49722200,-0.823049914,"hold",30.51783535,735.816252,2096.949951
"1385",2016-06-01,632.5,642.5,590,597.5,45907400,-1.247417423,"sell",30.09735816,719.5437517,2099.330078
"1386",2016-06-02,610,625,570,570,39258800,-4.711792298,"sell",28.54437968,701.9503692,2105.26001
"1387",2016-06-03,587.5,617.5,557.5,560,56008100,-1.76995771,"sell",27.97902418,685.2503258,2099.129883
"1388",2016-06-06,555,575,542.5,545,43111200,-2.715098907,"hold",27.1115989,668.7502874,2109.409912
"1389",2016-06-07,537.5,547.5,525,547.5,39913700,0.457666703,"hold",27.51494828,654.4855477,2112.129883
"1390",2016-06-08,542.5,567.5,537.5,555,37461500,1.360565206,"buy",28.78810383,642.7813656,2119.120117
"1391",2016-06-09,577.5,587.5,562.5,575,40691500,3.540192705,"buy",32.20763985,634.8070873,2115.47998
"1392",2016-06-10,625,680,615,675,73224600,16.03426501,"buy",46.1351829,639.5356653,2096.070068
"1393",2016-06-13,735,870,700,870,105560000,25.37805208,"sell",62.36999657,666.6491164,2079.060059
"1394",2016-06-14,902.5,925,800,825,127892000,-5.310982531,"sell",58.02378596,685.2786322,2075.320068
"1395",2016-06-15,810,827.5,742.5,812.5,78224200,-1.526747213,"sell",56.83893651,700.2458519,2071.5
"1396",2016-06-16,890,945,757.5,772.5,92351300,-5.048390543,"hold",53.10210505,708.7463399,2077.98999
"1397",2016-06-17,772.5,800,745,775,98936000,0.323102058,"sell",53.30871825,716.5408882,2071.219971
"1398",2016-06-20,675,677.5,632.5,667.5,58765600,-14.93236391,"hold",44.27586582,710.7713719,2083.25
"1399",2016-06-21,647.5,697.5,642.5,675,57313200,1.11733006,"buy",44.97637424,706.5629752,2088.899902
"1400",2016-06-22,675,735,637.5,720,69182000,6.453852114,"sell",49.11006393,708.1438017,2085.449951
"1401",2016-06-23,642.5,665,582.5,587.5,76420400,-20.3374966,"buy",39.66185063,693.9504132,2113.320068
"1402",2016-06-24,790,857.5,682.5,827.5,160781800,34.25328612,"sell",56.12674898,709.6621293,2037.410034
"1403",2016-06-27,822.5,920,805,810,125732700,-2.137485958,"sell",54.94930365,721.4665847,2000.540039
"1404",2016-06-28,737.5,740,630,640,326800,-23.55660713,"sell",45.06015133,711.8822806,2036.089966
"1405",2016-06-29,597.5,600,557.5,570,71718500,-11.58318155,"sell",41.72989284,695.1902476,2070.77002
"1406",2016-06-30,562.5,570,537.5,545,63094900,-4.485056617,"sell",40.57647603,677.5208067,2098.860107
"1407",2016-07-01,540,540,507.5,512.5,69219600,-6.148508365,"hold",39.06482036,658.1065941,2102.949951
"1408",2016-07-05,530,555,515,517.5,73939600,0.970881413,"sell",39.43862579,641.5646419,2088.550049
"1409",2016-07-06,532.5,547.5,487.5,487.5,84996700,-5.97192347,"sell",37.93495418,623.4393899,2099.72998
"1410",2016-07-07,477.5,510,460,472.5,66780600,-3.12525435,"sell",37.17182201,605.6818146,2097.899902
"1411",2016-07-08,440,447.5,410,415,65272200,-12.97592267,"hold",34.32153757,583.24866,2129.899902
"1412",2016-07-11,402.5,412.5,395,412.5,47172300,-0.604231446,"sell",34.19875366,563.1605823,2137.159912
"1413",2016-07-12,395,412.5,390,397.5,42305600,-3.704127168,"sell",33.42607997,543.671102,2152.139893
"1414",2016-07-13,392.5,402.5,380,380,64703400,-4.502368137,"hold",32.50341029,524.4156783,2152.429932
"1415",2016-07-14,370,382.5,367.5,377.5,42710300,-0.660068403,"hold",32.36596306,507.1314808,2163.75
"1416",2016-07-15,372.5,400,372.5,380,59731400,0.660068403,"sell",32.67257126,492.174836,2161.73999
"1417",2016-07-18,382.5,385,357.5,360,51079400,-5.406722127,"hold",31.44446123,476.6248553,2166.889893
"1418",2016-07-19,365,370,352.5,355,54288100,-1.398624197,"sell",31.12943271,462.3160488,2163.780029
"1419",2016-07-20,347.5,355,332.5,337.5,48681800,-5.055227916,"buy",29.99668877,447.6318078,2173.02002
"1420",2016-07-21,342.5,367.5,337.5,357.5,57019000,5.756985182,"sell",32.99743059,437.0280657,2165.169922
"1421",2016-07-22,355,360,335,340,50799300,-5.018974452,"sell",31.71632297,425.6129991,2175.030029
"1422",2016-07-25,337.5,362.5,332.5,332.5,71369300,-2.230575751,"hold",31.15800319,414.6585286,2168.47998
"1423",2016-07-26,337.5,350,330,332.5,58743300,0,"sell",31.15800319,404.9928194,2169.179932
"1424",2016-07-27,322.5,335,307.5,312.5,70218700,-6.203539092,"sell",29.54926645,394.1113112,2166.580078
"1425",2016-07-28,315,322.5,295,297.5,54378700,-4.919024419,"sell",28.36632204,382.7452746,2170.060059
"1426",2016-07-29,302.5,302.5,275,277.5,49944900,-6.95932918,"sell",26.82437094,370.3634776,2173.600098
"1427",2016-08-01,275,285,262.5,272.5,54795300,-1.818231908,"buy",26.43745914,358.8501273,2170.840088
"1428",2016-08-02,280,307.5,275,290,89219500,6.224230888,"sell",30.23060974,350.7501123,2157.030029
"1429",2016-08-03,295,300,275,277.5,45014400,-4.405998979,"sell",29.07727923,342.132452,2163.790039
"1430",2016-08-04,270,275,257.5,262.5,45959700,-5.556985115,"sell",27.71104338,332.7639283,2164.25
"1431",2016-08-05,250,250,237.5,242.5,87427700,-7.924937165,"sell",25.95961047,322.1446426,2182.870117
"1432",2016-08-08,237.5,240,230,230,33775600,-5.292240145,"sell",24.90033126,311.3040964,2180.889893
"1433",2016-08-09,223.100006,229.899994,213.699997,222.899994,8924900,-3.135609545,"buy",24.29395268,300.9036138,2181.73999
"1434",2016-08-10,220.100006,242.100006,219.199997,233.300003,9000100,4.560197841,"hold",27.09459802,292.9502478,2175.48999
"1435",2016-08-11,227.699997,233.399994,221.600006,231,6971100,-0.990748136,"sell",26.85796247,285.6619834,2185.790039
"1436",2016-08-12,230.600006,236.899994,223.100006,226.800003,5502700,-1.834912544,"sell",26.40445984,278.7370445,2184.050049
"1437",2016-08-15,221.300003,223,217.100006,219.199997,3821800,-3.408404369,"buy",25.5633098,271.732686,2190.149902
"1438",2016-08-16,228.100006,237.100006,227.800003,234.600006,3884300,6.789742041,"sell",30.40155051,267.3641354,2178.149902
"1439",2016-08-17,232.699997,245,220.5,222.300003,5621200,-5.385412733,"sell",28.79187164,262.0624727,2182.219971
"1440",2016-08-18,224.199997,227.100006,214.5,214.899994,3986400,-3.385505874,"hold",27.83693058,256.5139458,2187.02002
"1441",2016-08-19,219.399994,223.600006,214.699997,216.600006,5000900,0.787958654,"hold",28.42425354,251.8181882,2183.870117
"1442",2016-08-22,219.300003,224.899994,216.399994,218.300003,5424200,0.781791503,"hold",29.04615102,247.8748723,2182.639893
"1443",2016-08-23,215.199997,217.899994,212.399994,217.300003,4076300,-0.459137623,"buy",28.8871521,244.2778289,2186.899902
"1444",2016-08-24,218.899994,231.100006,218,226.399994,5256800,4.102441876,"hold",32.50778821,242.1745542,2175.439941
"1445",2016-08-25,234.199997,235.100006,221.399994,226.899994,6023600,0.220604552,"hold",32.71050876,240.3775471,2172.469971
"1446",2016-08-26,222.800003,243.199997,210.899994,228.199997,10456800,0.571305894,"sell",33.27170298,238.9448941,2169.040039
"1447",2016-08-29,226.399994,226.5,216.199997,218.800003,4668200,-4.206434002,"hold",31.24270121,236.5749069,2180.379883
"1448",2016-08-30,216.699997,222.899994,213.699997,215.600006,4865400,-1.473321739,"hold",30.55948201,234.1072715,2176.120117
"1449",2016-08-31,216.699997,228.5,214.600006,217.699997,5726600,0.96930876,"hold",31.61633937,232.1770039,2170.949951
"1450",2016-09-01,215.300003,226.699997,213.800003,215.699997,6808800,-0.922941497,"sell",31.13039638,230.2385325,2170.860107
"1451",2016-09-02,206.899994,208.5,200.199997,200.399994,7240100,-7.357320022,"sell",27.63154775,226.7281162,2179.97998
"1452",2016-09-06,196.899994,200.600006,189.300003,189.5,6511400,-5.592631475,"sell",25.43801953,222.3483379,2186.47998
"1453",2016-09-07,189.699997,190.899994,183.899994,184.699997,5248000,-2.565615356,"hold",24.51508407,217.9191213,2186.159912
"1454",2016-09-08,184.699997,190.300003,183.600006,186.199997,5662000,0.808847777,"buy",25.42565114,214.1874596,2181.300049
"1455",2016-09-09,200.399994,245.699997,198.800003,245.699997,19552200,27.72899186,"sell",50.78583032,217.8948169,2127.810059
"1456",2016-09-12,250.199997,255.399994,207,211.699997,13403000,-14.89411033,"buy",41.99705572,217.1660146,2159.040039
"1457",2016-09-13,229.699997,284.899994,228.199997,269.299988,18437300,24.06557913,"hold",55.9157235,223.2994232,2127.02002
"1458",2016-09-14,262.899994,275.200012,241.199997,268,12907400,-0.483897475,"sell",55.59149024,228.5583146,2125.77002
"1459",2016-09-15,267,276.600006,240.699997,247.300003,8792800,-8.038479385,"sell",50.56369025,230.7632191,2147.26001
"1460",2016-09-16,257.700012,266.899994,237.699997,240.899994,10609200,-2.622030194,"sell",49.08554114,231.9557809,2139.159912
"1461",2016-09-19,224.199997,237.699997,214.699997,228.300003,9396100,-5.372131804,"hold",46.22076341,231.5256894,2139.120117
"1462",2016-09-20,217.600006,232,217.300003,225.100006,6115100,-1.411579211,"sell",45.4945558,230.7697266,2139.76001
"1463",2016-09-21,218.300003,225,187.5,189.899994,14984200,-17.00471883,"sell",38.35565968,225.9615228,2163.120117
"1464",2016-09-22,179.800003,184.199997,176.199997,177.800003,8569400,-6.583824627,"buy",36.24991576,220.2954616,2177.179932
"1465",2016-09-23,179.300003,182.600006,176,180.5,7915600,1.507143782,"buy",37.08001049,215.6136426,2164.689941
"1466",2016-09-26,193.899994,204.199997,191.399994,199.899994,9748600,10.20864337,"sell",42.83928217,213.7649781,2146.100098
"1467",2016-09-27,199.600006,202.699997,176.5,179.399994,9098500,-10.81992953,"sell",38.79794912,209.7220388,2159.929932
"1468",2016-09-28,176.800003,189.199997,174.199997,174.899994,8263800,-2.540356846,"buy",37.95158792,205.6253276,2171.370117
"1469",2016-09-29,176.800003,209.199997,171.300003,196.399994,18622500,11.59390177,"sell",44.21323756,204.5399943,2151.129883
"1470",2016-09-30,184,190.800003,177.199997,181.5,10153800,-7.889771167,"hold",41.11648577,201.8294067,2168.27002
"1471",2016-10-03,185.800003,188.600006,178.600006,179.800003,7330200,-0.941051498,"hold",40.76565694,199.2377121,2161.199951
"1472",2016-10-04,176.5,187.899994,171.800003,178.899994,13282200,-0.501818175,"sell",40.56830133,196.8450394,2150.48999
"1473",2016-10-05,174.5,177.300003,172.899994,176,7564700,-1.634296194,"sell",39.898044,194.3926818,2159.72998
"1474",2016-10-06,177.199997,179.5,171.600006,173.300003,6153600,-1.545978101,"hold",39.24788161,191.9111902,2160.77002
"1475",2016-10-07,171.199997,180.600006,169.699997,173.5,10505300,0.115338535,"sell",39.32675171,189.7451678,2153.73999
"1476",2016-10-10,169.199997,170.199997,163.199997,165.600006,6995300,-4.66023212,"buy",37.26857936,186.9045606,2163.659912
"1477",2016-10-11,168.300003,188.699997,167.699997,183.5,16362100,10.26393893,"hold",44.37244069,186.504024,2136.72998
"1478",2016-10-12,182.100006,188.5,175.600006,184.399994,11507500,0.489261109,"buy",44.71145337,186.2564911,2139.179932
"1479",2016-10-13,198.600006,208.899994,190.300003,195.600006,18941100,5.896450969,"sell",48.88617811,187.3557281,2132.550049
"1480",2016-10-14,184.100006,194.199997,181.600006,191.5,11771400,-2.118397965,"hold",47.47302169,187.8432895,2132.97998
"1481",2016-10-17,189.100006,194.800003,187.100006,189.699997,7914500,-0.944394749,"sell",46.83294932,188.0617257,2126.5
"1482",2016-10-18,179.300003,181.899994,173.800003,174.5,7647600,-8.351911948,"sell",41.71779748,186.4662286,2139.600098
"1483",2016-10-19,167,171.899994,164,166.800003,8986200,-4.512923373,"sell",39.3718179,184.152555,2144.290039
"1484",2016-10-20,167.5,170.600006,161.199997,162.399994,10078300,-2.673311713,"sell",38.05489288,181.5934301,2141.340088
"1485",2016-10-21,164.199997,165.699997,155.100006,155.800003,7696100,-4.148923809,"sell",36.10411957,178.5589093,2141.159912
"1486",2016-10-24,148.5,148.800003,143.399994,144.600006,6684500,-7.460180147,"buy",33.01153708,174.5637442,2151.330078
"1487",2016-10-25,144.300003,150.699997,144,147.100006,6360600,1.714131718,"buy",34.3630485,171.3327162,2143.159912
"1488",2016-10-26,153.600006,155.899994,147.5,154.100006,7850000,4.648911287,"buy",38.12715997,169.3053385,2139.429932
"1489",2016-10-27,149.300003,160.699997,149,159.600006,7850500,3.506894135,"buy",40.99057807,168.1635347,2133.040039
"1490",2016-10-28,160.399994,178.699997,156.5,172.899994,15329200,8.004263538,"buy",47.3374514,168.7207652,2126.409912
"1491",2016-10-31,170.699997,182.699997,169.899994,180.300003,9968400,4.190878886,"buy",50.52591817,170.0830285,2126.149902
"1492",2016-11-01,181,208,180.899994,190.800003,15523300,5.660362789,"buy",54.7155058,172.5203196,2111.719971
"1493",2016-11-02,192.800003,203.199997,190.5,199.399994,12798600,4.40870527,"buy",57.86290283,175.6826342,2097.939941
"1494",2016-11-03,198.899994,226.600006,196.899994,221.699997,12754400,10.60122757,"hold",64.71183272,181.0964416,2088.659912
"1495",2016-11-04,216.199997,224.300003,204.399994,222,16581400,0.135227878,"sell",64.79473588,185.908625,2085.179932
"1496",2016-11-07,183.5,187.600006,165.199997,165.199997,15100400,-29.55205389,"sell",43.80937403,183.4723158,2131.52002
"1497",2016-11-08,166.399994,170.399994,153,155,11233700,-6.373172601,"sell",41.227136,180.1226316,2139.560059
"1498",2016-11-09,172.399994,173.100006,143.100006,147,30441100,-5.299253014,"buy",39.27195756,176.2258514,2163.26001
"1499",2016-11-10,138.800003,164.5,136.300003,153.399994,21935200,4.261626304,"sell",41.65578755,173.5404564,2167.47998
"1500",2016-11-11,159.199997,162.800003,146,147.600006,13287600,-3.8542897,"hold",40.11881434,170.4886387,2164.449951
"1501",2016-11-14,148.699997,156.800003,144.399994,146.199997,8866900,-0.953042602,"sell",39.7376767,167.6311514,2164.199951
"1502",2016-11-15,142.899994,146.199997,133.5,133.5,11248300,-9.087404896,"hold",36.36286663,163.6157219,2180.389893
"1503",2016-11-16,138.800003,139.100006,132.100006,135,7432700,1.11733006,"sell",37.04295218,160.2491664,2176.939941
"1504",2016-11-17,134.399994,135.399994,126.900002,127.099998,7894900,-6.030061598,"hold",34.92594778,156.3492642,2187.120117
"1505",2016-11-18,126.699997,129.899994,124.199997,125.699997,7801200,-1.107607073,"sell",34.54912337,152.7434681,2181.899902
"1506",2016-11-21,122.699997,122.800003,114,114.300003,8749300,-9.507149468,"buy",31.5628598,148.2207075,2198.179932
"1507",2016-11-22,114.199997,121,113.400002,116.400002,8605600,1.820595543,"hold",32.71657429,144.4770951,2202.939941
"1508",2016-11-23,118.199997,120.300003,115.5,116.5,6090800,0.085872053,"hold",32.77469036,141.1856721,2204.719971
"1509",2016-11-25,115.800003,118.099998,114.699997,115.300003,2455900,-1.035381971,"buy",32.41288142,138.1402993,2213.350098
"1510",2016-11-28,117.5,120.800003,115.199997,117.300003,7092500,1.719732794,"hold",33.72604284,135.6884997,2201.719971
"1511",2016-11-29,117.300003,119.400002,112.300003,115.800003,6486600,-1.287019019,"hold",33.20496435,133.3486766,2204.659912
